grad_backbone_l2,grad_head_l2,n_backbone,n_head,algo,seed,backbone,update_idx,ratio_l2,rms_backbone,rms_head,ratio_rms
9.47826292996241,3.187869825353714,19392,18188,gnn-madqn,43,gat,173,2.973227719206112,0.06806399726185752,0.023637857281617235,2.8794486932954686
9.383950988563692,3.455643675606583,19392,18188,gnn-madqn,43,gat,174,2.715543577251636,0.06738673732841229,0.025623383793925234,2.6298922058993734
9.714315107967602,2.3732023766009065,19392,18188,gnn-madqn,43,gat,175,4.093336162034876,0.06975910267475037,0.01759714861389069,3.964227626041898
9.90423966030535,1.3805931313726183,19392,18188,gnn-madqn,43,gat,176,7.173901879736517,0.07112296273073294,0.010237012547946813,6.947628753761538
9.31766158164484,3.6305890862475376,19392,18188,gnn-madqn,43,gat,177,2.5664324329458283,0.06691070896283995,0.026920593176791414,2.485484198785208
7.641023216884602,6.450951298628604,19392,18188,gnn-madqn,43,gat,178,1.1844800655228933,0.054870664293112825,0.047833404273565965,1.1471202003373997
6.1439797633356745,7.889961704904225,19392,18188,gnn-madqn,43,gat,179,0.7787084390430834,0.04412030188217683,0.05850357729624608,0.7541470781994017
9.57901782574725,2.870959566644137,19392,18188,gnn-madqn,43,gat,180,3.3365213279350217,0.0687875244525983,0.02128798734436966,3.231283603275512
9.175802774157393,3.97550506622762,19392,18188,gnn-madqn,43,gat,181,2.308084789554643,0.06589201201850078,0.029478123802438493,2.2352851375517346
8.950426627912883,4.4598048314062835,19392,18188,gnn-madqn,43,gat,182,2.006909935807796,0.06427357185554834,0.03306917656117019,1.943609685492391
9.608563681159826,2.7704717920869655,19392,18188,gnn-madqn,43,gat,183,3.4682048409963424,0.06899969508309892,0.020542876720768148,3.3588136667024133
9.33223681234359,3.592957631017937,19392,18188,gnn-madqn,43,gat,184,2.5973690120302453,0.06701537460354871,0.026641558267353677,2.5154450025420902
7.041337958413441,7.100674683141157,19392,18188,gnn-madqn,43,gat,185,0.9916435089092877,0.05056428704950123,0.052651062922451655,0.9603659307690714
4.77474544204708,8.786456253687774,19392,18188,gnn-madqn,43,gat,186,0.5434210680834001,0.0342877448214921,0.06515102884190073,0.526280941851229
6.989814690809499,7.151397919695475,19392,18188,gnn-madqn,43,gat,187,0.9774053645594293,0.05019429525131733,0.05302717257943856,0.9465768738871119
7.022781625001542,7.119026418672567,19392,18188,gnn-madqn,43,gat,188,0.9864806241737518,0.05043103286190691,0.05278713990461428,0.9553658893631132
8.463830084681206,5.325746926550098,19392,18188,gnn-madqn,43,gat,189,1.589228741322091,0.06077929172944495,0.03949008355566547,1.5391026368371716
8.332656784189124,5.5287269148498135,19392,18188,gnn-madqn,43,gat,190,1.507156514062601,0.05983732807729743,0.040995167595262554,1.4596190621309302
9.490459710519184,3.151375589946698,19392,18188,gnn-madqn,43,gat,191,3.0115292321216796,0.06815158310375219,0.023367254786718604,2.9165421323898064
7.794194309872439,6.265025006078774,19392,18188,gnn-madqn,43,gat,192,1.2440803192820389,0.05597059546518057,0.046454772331558904,1.2048405934637876
7.1170031305930435,7.024832976696181,19392,18188,gnn-madqn,43,gat,193,1.0131206185545796,0.05110764337018001,0.05208870136719532,0.9811656276454387
7.6633300311033645,6.42443593853227,19392,18188,gnn-madqn,43,gat,194,1.1928409131049929,0.055030850917299735,0.047636794520952146,1.155217337159314
9.470126732109069,3.211960970867958,19392,18188,gnn-madqn,43,gat,195,2.948394086354663,0.06800557071761584,0.023816491633273422,2.8553983418198743
8.582196522431902,5.132826735689192,19392,18188,gnn-madqn,43,gat,196,1.6720214736178034,0.06162928850147912,0.038059592290920534,1.6192839910211374
8.808851387257896,4.733298023405792,19392,18188,gnn-madqn,43,gat,197,1.861038824028998,0.0632569112223192,0.03509711163824349,1.8023395165484628
8.692154737628345,4.944333889109833,19392,18188,gnn-madqn,43,gat,198,1.7580031876029434,0.06241890530292811,0.03666192950977034,1.7025537427399609
9.345831264139084,3.557445857066226,19392,18188,gnn-madqn,43,gat,199,2.6271183426657845,0.06711299720978176,0.02637824066328731,2.5442560050332785
7.380826929272889,6.747102312209696,19392,18188,gnn-madqn,43,gat,200,1.0939254494357364,0.053002178523260966,0.05002934569412237,1.0594217811145161
8.815273353519789,4.721328025391654,19392,18188,gnn-madqn,44,gat,0,1.8671173250641753,0.06330302776258562,0.035008354844453124,1.8082262946616476
9.29559124908453,3.686727494109086,19392,18188,gnn-madqn,44,gat,1,2.5213665137815813,0.06675222052819181,0.027336855993577307,2.4418397106044307
9.099700752968202,4.1467401999468505,19392,18188,gnn-madqn,44,gat,2,2.1944226824445945,0.06534551865783775,0.030747821711764108,2.1252080641809035
8.903157935305156,4.55343508299731,19392,18188,gnn-madqn,44,gat,3,1.9552618568231857,0.06393413242577124,0.03376343907676868,1.8935906463912868
9.831431413047033,1.8283789825309702,19392,18188,gnn-madqn,44,gat,4,5.3771299642909245,0.07060012216610108,0.013557316896081287,5.207529093496951
9.736276607892394,2.2814284085539778,19392,18188,gnn-madqn,44,gat,5,4.26762311339126,0.06991680957545494,0.016916650325783742,4.133017366262533
9.337510550023717,3.5792324922678875,19392,18188,gnn-madqn,44,gat,6,2.6088024653875577,0.06705324564275414,0.026539787213729155,2.5265178316149868
9.363059499554096,3.5118544899505313,19392,18188,gnn-madqn,44,gat,7,2.666129683432865,0.06723671424282661,0.02604018350029289,2.5820368831913325
8.259504846976053,5.637426296174305,19392,18188,gnn-madqn,44,gat,8,1.4651197927999795,0.059312019453664454,0.04180116677437374,1.4189082274618652
9.771313104187739,2.126368699798943,19392,18188,gnn-madqn,44,gat,9,4.595305181604515,0.07016840884058746,0.015766892190576965,4.450363964721177
9.272452738482956,3.7445450028799074,19392,18188,gnn-madqn,44,gat,10,2.4762561890300603,0.06658606144040681,0.027765569239593148,2.398152217439735
9.502015534061997,3.1163644474038503,19392,18188,gnn-madqn,44,gat,11,3.049070702233765,0.06823456619335294,0.023107649333537227,2.952899501305868
8.847193766996968,4.661240827721444,19392,18188,gnn-madqn,44,gat,12,1.898034041575523,0.06353225024264998,0.03456281199584476,1.8381678623338868
8.882586526814462,4.593436507497245,19392,18188,gnn-madqn,44,gat,13,1.9337562437875473,0.0637864078583553,0.03406004716153762,1.8727633451543262
9.466579607133468,3.2224011945005016,19392,18188,gnn-madqn,44,gat,14,2.9377408447121884,0.06798009859193092,0.02389390524478651,2.8450811156859226
9.422493679883885,3.34911948734759,19392,18188,gnn-madqn,44,gat,15,2.8134241598367815,0.06766351479870057,0.024833513536651846,2.72468552220111
8.681968245851094,4.96219836133399,19392,18188,gnn-madqn,44,gat,16,1.7496213600612927,0.06234575547014145,0.036794393464693334,1.6944362876905783
8.961922972290388,4.436657464447605,19392,18188,gnn-madqn,44,gat,17,2.0199718017686115,0.06435612782155328,0.03289754026904093,1.9562595651601726
8.352136634684062,5.499256483899634,19392,18188,gnn-madqn,44,gat,18,1.5187756125099647,0.05997721409866506,0.040776646175320064,1.4708716808339692
8.739424873840838,4.86029433610982,19392,18188,gnn-madqn,44,gat,19,1.7981266708295438,0.06275835509932108,0.036038781430126024,1.7414116851037387
8.249589344038862,5.651925915969245,19392,18188,gnn-madqn,44,gat,20,1.4596067723977137,0.059240815608639905,0.0419086805569707,1.413569094071284
8.930861968428738,4.498855630346684,19392,18188,gnn-madqn,44,gat,21,1.9851408229653553,0.06413307681553965,0.033358735816301915,1.9225271955359522
9.22256275766474,3.8657907345605436,19392,18188,gnn-madqn,44,gat,22,2.3856859801577297,0.06622779837649972,0.02866459882940839,2.3104386972460764
9.283857581267235,3.7161819723163854,19392,18188,gnn-madqn,44,gat,23,2.4982246968601443,0.0666679603277638,0.027555259124919535,2.4194278132363047
9.230841371700073,3.8459805826053914,19392,18188,gnn-madqn,44,gat,24,2.4001268788119576,0.06628724762022684,0.02851770777980567,2.3244241133281762
8.07885649460421,5.893392710667141,19392,18188,gnn-madqn,44,gat,25,1.3708328786543178,0.058014772368196126,0.043699141881935605,1.3275952311589516
7.967914237947421,6.042545076964353,19392,18188,gnn-madqn,44,gat,26,1.3186354650994732,0.05721808910364546,0.04480509743874941,1.2770441841325124
8.705786808732531,4.920293472671955,19392,18188,gnn-madqn,44,gat,27,1.7693633229574155,0.0625167980557632,0.03648367131107298,1.7135555663442519
6.886902044650435,7.250558035501045,19392,18188,gnn-madqn,44,gat,28,0.9498444134823784,0.049455273120559785,0.05376243869563909,0.9198852269432362
8.947429775641886,4.465815218963212,19392,18188,gnn-madqn,44,gat,29,2.0035378395524233,0.06425205127247584,0.033113743212589884,1.9403439490358532
9.44152097001353,3.295100155283812,19392,18188,gnn-madqn,44,gat,30,2.8653213939108073,0.06780015095585873,0.02443296353563975,2.774945857753209
8.655427172101406,5.008351846056211,19392,18188,gnn-madqn,44,gat,31,1.7281987045133536,0.06215516236417107,0.03713661869491964,1.67368932736663
9.506363043883104,3.103071732958379,19392,18188,gnn-madqn,44,gat,32,3.0635331252300806,0.06826578593253366,0.02300908467934452,2.96690576282752
6.594398746773015,7.517573786661876,19392,18188,gnn-madqn,44,gat,33,0.8771977414406211,0.047354788694993,0.05574234395014026,0.8495299145897119
9.304987732848462,3.6629522988870953,19392,18188,gnn-madqn,44,gat,34,2.5402972721418102,0.06681969726416181,0.027160564393766566,2.460173371047368
9.079741836353534,4.190262922673774,19392,18188,gnn-madqn,44,gat,35,2.166866853920427,0.06520219243278484,0.031070540004758482,2.098521378218694
7.920547971965864,6.104501176320225,19392,18188,gnn-madqn,44,gat,36,1.2974930699809197,0.056877948993385205,0.04526449807758738,1.2565686445012896
9.276145346308233,3.73538653456348,19392,18188,gnn-madqn,44,gat,37,2.4833160532320253,0.06661257828750906,0.02769765976435041,2.4049894053953955
7.853299183132587,6.19077629063056,19392,18188,gnn-madqn,44,gat,38,1.2685483717152202,0.05639503124644847,0.04590422270586534,1.2285368953484683
7.970717134587346,6.0388464030536095,19392,18188,gnn-madqn,44,gat,39,1.3199072476088918,0.05723821687923418,0.04477767200081651,1.2782758531571372
9.798703108459677,1.9963537362734147,19392,18188,gnn-madqn,44,gat,40,4.908300032413532,0.07036509816958615,0.01480283928984407,4.753486597524721
8.819917076574926,4.712648075259436,19392,18188,gnn-madqn,44,gat,41,1.8715416334349093,0.06333637462747481,0.034943993551904376,1.8125110552518147
8.076213442276003,5.897014287763745,19392,18188,gnn-madqn,44,gat,42,1.3695427971124436,0.05799579244457939,0.043725995651767435,1.3263458402744264
7.174876045701347,6.965713667148173,19392,18188,gnn-madqn,44,gat,43,1.030027415502252,0.05152323238312195,0.05165033534905702,0.9975391647493459
8.29931017002185,5.578660310294802,19392,18188,gnn-madqn,44,gat,44,1.4876887475486522,0.05959786396112497,0.041365420629350676,1.440765331389802
9.488718907278228,3.1566128230042816,19392,18188,gnn-madqn,44,gat,45,3.0059812334689227,0.06813908228710452,0.023406088545418896,2.911169124003032
8.757941743099956,4.826847321710096,19392,18188,gnn-madqn,44,gat,46,1.8144227814517073,0.0628913258923729,0.035790773890235605,1.7571937976320435
7.69539210113324,6.385995257455902,19392,18188,gnn-madqn,44,gat,47,1.2050419380046618,0.05526109064190416,0.047351759251988326,1.167033527684269
9.14300197638152,4.050372936997885,19392,18188,gnn-madqn,44,gat,48,2.2573234906014026,0.06565646744387768,0.030033264426491336,2.1861249084186904
5.943007381214141,8.042428060204331,19392,18188,gnn-madqn,44,gat,49,0.7389568593869584,0.0426771066714608,0.05963410587623048,0.7156493091392429
9.08468678450955,4.17952968645151,19392,18188,gnn-madqn,44,gat,50,2.1736146088299706,0.06523770241391094,0.030990953723043353,2.105056301168408
9.327997499536004,3.603950388428627,19392,18188,gnn-madqn,44,gat,51,2.5882702296585003,0.06698493183387036,0.02672306888260488,2.5066332062435217
7.627568197285273,6.466854327724705,19392,18188,gnn-madqn,44,gat,52,1.1794866268417945,0.054774042958176866,0.0479513242491965,1.1422842604622059
9.695230747111966,2.4500010575238886,19392,18188,gnn-madqn,44,gat,53,3.957235331526967,0.06962205668914935,0.01816660607562142,3.832419572447178
9.20126257842932,3.916218262030482,19392,18188,gnn-madqn,44,gat,54,2.3495275193519594,0.06607484046091229,0.029038515821852386,2.2754207159302857
9.602997944910227,2.789701797956912,19392,18188,gnn-madqn,44,gat,55,3.4423026690319207,0.06895972718395409,0.02068546602308636,3.3337284790678843
8.757718477512375,4.827253143603651,19392,18188,gnn-madqn,44,gat,56,1.8142239938497495,0.06288972260826335,0.03579378303443758,1.7570012800199544
9.849463420364769,1.7286108541665706,19392,18188,gnn-madqn,44,gat,57,5.697906730496363,0.07072961113531087,0.012817542404420519,5.518188191124502
8.687256364396326,4.952937959675054,19392,18188,gnn-madqn,44,gat,58,1.753960262600638,0.06238372977923613,0.03672572816003018,1.6986383362476227
7.8728234244869535,6.165926481001041,19392,18188,gnn-madqn,44,gat,59,1.2768273265575487,0.05653523604134634,0.04571996290679002,1.2365547224219227
8.049614920515818,5.933270911823376,19392,18188,gnn-madqn,44,gat,60,1.3566909450359246,0.057804786800862575,0.04399483627324411,1.3138993504112009
7.993215034265408,6.0090358586271675,19392,18188,gnn-madqn,44,gat,61,1.3301992569722405,0.05739977570002237,0.04455662866051595,1.2882432406940032
8.937526770135591,4.485599537803734,19392,18188,gnn-madqn,44,gat,62,1.992493243057457,0.06418093717228203,0.03326044271124785,1.9296477118320987
9.339337176049765,3.574461771815613,19392,18188,gnn-madqn,44,gat,63,2.612795372352224,0.06706636275817435,0.02650441261709899,2.530384797696189
9.623426821944278,2.718391250640035,19392,18188,gnn-madqn,44,gat,64,3.5401183768813556,0.06910642822409015,0.02015670273208111,3.428458966857778
9.255241630853167,3.786885547222306,19392,18188,gnn-madqn,44,gat,65,2.444024651772726,0.06646246740305589,0.028079521753096595,2.3669372999818434
9.184526670061771,3.955308306798764,19392,18188,gnn-madqn,44,gat,66,2.3220760450644327,0.06595465885910184,0.02932836608236676,2.248835092751931
8.412013648063573,5.407221107197726,19392,18188,gnn-madqn,44,gat,67,1.5556999577594617,0.060407194666288695,0.04009420955822947,1.506631389716222
6.697548815737655,7.425821814173195,19392,18188,gnn-madqn,44,gat,68,0.90192694941245,0.048095515773725506,0.0550620087577352,0.873479134866633
9.362541888337134,3.513233923514177,19392,18188,gnn-madqn,44,gat,69,2.664935524410535,0.06723299724439406,0.02605041191471797,2.580880389319631
8.432357340290531,5.375438927944469,19392,18188,gnn-madqn,44,gat,70,1.5686825677535894,0.06055328398901202,0.03985854666782148,1.5192045132417678
7.64472780379511,6.446559693813278,19392,18188,gnn-madqn,44,gat,71,1.1858616326987101,0.05489726716277326,0.04780084079589936,1.1484581912936285
8.515382559995459,5.242924069013016,19392,18188,gnn-madqn,44,gat,72,1.624166676439868,0.06114949327001829,0.03887595719751029,1.5729385892505936
8.6376590650979,5.038934548854044,19392,18188,gnn-madqn,44,gat,73,1.7141836198412774,0.06202756847957729,0.03736338754171252,1.6601162946033643
9.467103795499566,3.2208595287695565,19392,18188,gnn-madqn,44,gat,74,2.939309743544209,0.06798386282128165,0.023882473888890414,2.8466005296422074
9.30254401113216,3.669150995403089,19392,18188,gnn-madqn,44,gat,75,2.535339652902508,0.06680214874610146,0.027206527344452877,2.4553721208275308
8.528570266026895,5.221446344950991,19392,18188,gnn-madqn,44,gat,76,1.633373150386542,0.06124419500955079,0.038716701204033276,1.5818546804078115
9.209630417988384,3.896500477034976,19392,18188,gnn-madqn,44,gat,77,2.3635645554947833,0.06613493043869033,0.028892309667533752,2.289015007789635
9.679375519617782,2.511910392753626,19392,18188,gnn-madqn,44,gat,78,3.8533920427818216,0.06950819931161883,0.018625659961360924,3.7318516206037335
5.959595910191976,8.030143951073226,19392,18188,gnn-madqn,44,gat,79,0.7421530605806236,0.04279622993268163,0.059543019967965495,0.7187446984668608
9.483510073794612,3.1722325372717926,19392,18188,gnn-madqn,44,gat,80,2.9895381131014727,0.06810167732898234,0.023521907759145446,2.8952446385860875
8.931323099958437,4.497941190313618,19392,18188,gnn-madqn,44,gat,81,1.9856469264631942,0.06413638822981531,0.033351955300101946,1.9230173359466953
9.195814909492407,3.9289936601854336,19392,18188,gnn-madqn,44,gat,82,2.340501335667312,0.06603572041050375,0.02913324460779617,2.2666792284726274
9.342655219456763,3.565780878771872,19392,18188,gnn-madqn,44,gat,83,2.6200867459569093,0.06709018983482724,0.026440044332919705,2.5374461929814265
9.384009980366251,3.455481249031956,19392,18188,gnn-madqn,44,gat,84,2.715688294646413,0.0673871609522258,0.02562217941093593,2.6300323587408787
8.087398201473984,5.88166552216803,19392,18188,gnn-madqn,44,gat,85,1.375018380591779,0.05807611089797652,0.04361218550565827,1.3316487175457348
9.142535818590913,4.051424254960446,19392,18188,gnn-madqn,44,gat,86,2.256622669767813,0.06565311993570895,0.030041059884059574,2.1854461922811814
9.642911491046563,2.6484457335840137,19392,18188,gnn-madqn,44,gat,87,3.6409700107380627,0.06924634884817768,0.01963806105590297,3.526129624052831
9.273971138463972,3.7407822115251776,19392,18188,gnn-madqn,44,gat,88,2.4791529188444317,0.0665969651653735,0.02773766837478486,2.4009575810602013
7.437253239889516,6.684854229619808,19392,18188,gnn-madqn,44,gat,89,1.112552792390882,0.05340737937912307,0.04956778001769114,1.0774615962236265
7.866183498704672,6.17439437970032,19392,18188,gnn-madqn,44,gat,90,1.2740008193461825,0.056487554320169824,0.04578275185109911,1.2338173665027024
9.288600979007041,3.704306804856759,19392,18188,gnn-madqn,44,gat,91,2.5075139475025803,0.06670202296278034,0.027467205493816576,2.4284240702169835
9.160319041825067,4.011054325832791,19392,18188,gnn-madqn,44,gat,92,2.283768380505085,0.06578082237089782,0.029741719360303204,2.211735696043741
7.577970905753562,6.524903628086086,19392,18188,gnn-madqn,44,gat,93,1.1613920048005928,0.05441788171429129,0.04838175621549795,1.1247603636359897
9.534740264580485,3.0147536164855113,19392,18188,gnn-madqn,44,gat,94,3.162693034827746,0.06846956452425641,0.02235421131658566,3.062938054694668
9.219202090519445,3.873796200145883,19392,18188,gnn-madqn,44,gat,95,2.3798882579760545,0.06620366521612366,0.028723958860823143,2.3048238418980405
7.257538452607299,6.879544168538568,19392,18188,gnn-madqn,44,gat,96,1.0549446699967955,0.052116836282790055,0.05101139385465758,1.0216705003451212
9.56130712754792,2.929401994082119,19392,18188,gnn-madqn,44,gat,97,3.2639109097567887,0.06866034282420792,0.021721334323591752,3.160963401296911
8.804440530756652,4.741499904340293,19392,18188,gnn-madqn,44,gat,98,1.8568893194951264,0.06322523658667747,0.03515792807730528,1.7983208921657095
8.89077425299209,4.577567254932621,19392,18188,gnn-madqn,44,gat,99,1.9422487443328578,0.06384520443070753,0.03394237763679569,1.8809879824533942
8.075455372164491,5.898051368484097,19392,18188,gnn-madqn,44,gat,100,1.3691734553746393,0.05799034869582758,0.04373368554106663,1.3259881480003262
9.287604037784595,3.706804585384651,19392,18188,gnn-madqn,44,gat,101,2.5055553439218676,0.06669486386568246,0.027485726381705267,2.4265272432485223
7.721492085209756,6.354413277749091,19392,18188,gnn-madqn,44,gat,102,1.215138478991867,0.055448516255420625,0.04711758082881583,1.1768116121426553
8.246036371856443,5.657110852499405,19392,18188,gnn-madqn,44,gat,103,1.4576409384329472,0.059215301493798125,0.04194712654015967,1.4116652647734074
9.679051616380425,2.513160621810936,19392,18188,gnn-madqn,44,gat,104,3.851346202220009,0.06950587334226944,0.018634930332375132,3.729870308209009
9.348315364706323,3.5509169291312976,19392,18188,gnn-madqn,44,gat,105,2.6326482852960775,0.06713083569088912,0.026329829067085867,2.549611526905329
8.657740442665855,5.004351417544752,19392,18188,gnn-madqn,44,gat,106,1.7300424611094833,0.062171774104373675,0.0371069557653147,1.6754749297566476
9.55143784508584,2.9614226989871204,19392,18188,gnn-madqn,44,gat,107,3.2252869029310363,0.06858947089129792,0.021958765866931896,3.123557640121663
9.338217692346625,3.5773846312320092,19392,18188,gnn-madqn,44,gat,108,2.6103476855186947,0.06705832367587959,0.026526085438614323,2.52801431372388
9.378649248188696,3.4700058347451206,19392,18188,gnn-madqn,44,gat,109,2.7027762184952,0.06734866520010847,0.02572987831427001,2.617527544339622
7.5911298040397215,6.509589128996217,19392,18188,gnn-madqn,44,gat,110,1.1661457664395292,0.05451237658360821,0.048268200153406986,1.1293641861589174
9.090739441926363,4.166348539844146,19392,18188,gnn-madqn,44,gat,111,2.1819440584455823,0.06528116692432694,0.030893216337459117,2.1131230303518516
9.092045832214339,4.163494878919986,19392,18188,gnn-madqn,44,gat,112,2.1837533362291115,0.06529054819446481,0.03087205661847719,2.11487524143072
7.868698981966887,6.171188348876472,19392,18188,gnn-madqn,44,gat,113,1.2750703004226835,0.056505618162367155,0.04575897933113864,1.234853114914552
8.073281303930939,5.901027575352739,19392,18188,gnn-madqn,44,gat,114,1.3681144852891747,0.057974736576245224,0.043755753930635743,1.3249625790507522
7.038944396956131,7.103045371180811,19392,18188,gnn-madqn,44,gat,115,0.990975564581812,0.05054709873538922,0.052668641427412836,0.9597190541748168
8.225333695860543,5.687169382595828,19392,18188,gnn-madqn,44,gat,116,1.446296591944692,0.05906663428624013,0.0421700086788416,1.400678732036312
8.200294012376338,5.7232131117206295,19392,18188,gnn-madqn,44,gat,117,1.4328129762602877,0.05888682275740828,0.042437270697564346,1.3876204051168646
9.3197669361879,3.625182878566827,19392,18188,gnn-madqn,44,gat,118,2.570840492293277,0.0669258276451252,0.02688050648172781,2.489753222864995
9.226881938650859,3.8554682832202216,19392,18188,gnn-madqn,44,gat,119,2.3931935787951146,0.06625881468454953,0.028588058492146688,2.3177094975775017
8.570850282294261,5.151749109541057,19392,18188,gnn-madqn,44,gat,120,1.6636777335334552,0.061547810443382686,0.03819990052088101,1.6112034221067968
9.061064409035025,4.230499755924185,19392,18188,gnn-madqn,44,gat,121,2.141842555680651,0.06506806866229449,0.03136889363082974,2.0742863751606713
9.700612378535743,2.4286011625296227,19392,18188,gnn-madqn,44,gat,122,3.994320898879756,0.0696607025200573,0.0180079271798607,3.868335418301939
8.926834064088073,4.506842081020811,19392,18188,gnn-madqn,44,gat,123,1.9807292786407378,0.06410415218324786,0.033417954853327915,1.9182547963991898
9.632934330162868,2.6845062812425233,19392,18188,gnn-madqn,44,gat,124,3.5883448653002468,0.06917470223359368,0.019905447783011326,3.475164336299539
8.83808482056799,4.678487745104761,19392,18188,gnn-madqn,44,gat,125,1.8890900868160954,0.06346683833021606,0.03469069681987751,1.8295060102064606
9.342310415274014,3.5666835812499387,19392,18188,gnn-madqn,44,gat,126,2.6193269468552116,0.0670877137744854,0.026446737815876444,2.5367103588182984
9.851141253790445,1.7190188115649299,19392,18188,gnn-madqn,44,gat,127,5.730676818377768,0.07074165976178756,0.01274641800271079,5.549924672699646
8.041839887802684,5.943805839725636,19392,18188,gnn-madqn,44,gat,128,1.3529782271915352,0.05774895380601869,0.04407295211105066,1.3103037359627872
8.050790037455382,5.931676150529323,19392,18188,gnn-madqn,44,gat,129,1.357253807043555,0.05781322538889794,0.04398301121703658,1.3144444591029798
8.534710923568912,5.211403822277586,19392,18188,gnn-madqn,44,gat,130,1.637699018273144,0.06128829145435447,0.03864223652049652,1.5860441054400691
9.806613908445856,1.957120691727831,19392,18188,gnn-madqn,44,gat,131,5.010735387907095,0.07042190611768562,0.014511928694839162,4.852691023952562
9.565602310680966,2.915347944887797,19392,18188,gnn-madqn,44,gat,132,3.281118580529885,0.06869118680217805,0.02161712441939739,3.1776283223193347
9.697461915796179,2.441156446659303,19392,18188,gnn-madqn,44,gat,133,3.9724868633745505,0.06963807885062928,0.018101023833942118,3.8471900534182772
9.236025127993727,3.8335138128039246,19392,18188,gnn-madqn,44,gat,134,2.4092844265085027,0.06632447249748383,0.028425267453984916,2.3332928214255326
8.062120340108592,5.916266814852751,19392,18188,gnn-madqn,44,gat,135,1.362703980805715,0.057894588998924655,0.04386875194752989,1.3197227281088517
8.943017520863407,4.474646121653484,19392,18188,gnn-madqn,44,gat,136,1.9985977164957927,0.06422036659571807,0.03317922380900581,1.9355596431489392
8.492714286957847,5.2795650632175075,19392,18188,gnn-madqn,44,gat,137,1.6086011224913594,0.06098671098750894,0.03914764789980119,1.5578639907972263
9.446706180021314,3.2802058815914577,19392,18188,gnn-madqn,44,gat,138,2.8799125789744804,0.06783738627232758,0.024322523418840388,2.789076820038347
9.274792687860682,3.738745277816748,19392,18188,gnn-madqn,44,gat,139,2.480723343976171,0.06660286476283152,0.027722564637515216,2.4024784731749538
9.250587376233954,3.7982399240076314,19392,18188,gnn-madqn,44,gat,140,2.435493165601133,0.06642904491034822,0.028163713753610122,2.3586749067080373
6.965115671233586,7.175455503478992,19392,18188,gnn-madqn,44,gat,141,0.9706862049184998,0.05001693005125823,0.05320555807294039,0.9400696442783136
8.28640236305398,5.597815171281128,19392,18188,gnn-madqn,44,gat,142,1.4802922407238996,0.059505172194225325,0.04150745273701171,1.4336021189073176
7.6791017132523,6.405574638774669,19392,18188,gnn-madqn,44,gat,143,1.1988154297303208,0.05514410835049528,0.047496939151617394,1.161003410650673
9.565820815865978,2.914627967294459,19392,18188,gnn-madqn,44,gat,144,3.282004057878294,0.06869275590153984,0.021611785830141977,3.1784858706925547
8.639451051624592,5.035858210154004,19392,18188,gnn-madqn,44,gat,145,1.7155866370908774,0.06204043684659215,0.03734057668081628,1.6614750590733491
8.487893918550425,5.2873117816859185,19392,18188,gnn-madqn,44,gat,146,1.6053325903629547,0.06095209562132757,0.03920508933737208,1.554698551935839
8.854009330748257,4.648282563780992,19392,18188,gnn-madqn,44,gat,147,1.9047915459653675,0.06358119323103652,0.03446672727142915,1.8447122272540657
8.7039047235594,4.9236208249097775,19392,18188,gnn-madqn,44,gat,148,1.7677853419427143,0.06250328268474879,0.036508343421802786,1.7120273566677864
9.051502869745082,4.250917650652623,19392,18188,gnn-madqn,44,gat,149,2.1293056261288545,0.06499940665229764,0.031520291055449595,2.062144874803108
9.37874085120179,3.4697568167507753,19392,18188,gnn-madqn,44,gat,150,2.702996592131328,0.06734932300705881,0.02572803186126742,2.6177409671375087
6.319375514921219,7.750193594580284,19392,18188,gnn-madqn,44,gat,151,0.8153829240266157,0.04537982971379263,0.05746720541616403,0.7896648076961903
8.515784497410216,5.2422726917991636,19392,18188,gnn-madqn,44,gat,152,1.6244451592020432,0.06115237960766261,0.038871127275819296,1.5732082883457792
9.577193023772654,2.877041001523583,19392,18188,gnn-madqn,44,gat,153,3.328834388769885,0.06877442043580534,0.021333080807284775,3.22383911902309
9.572485193143098,2.8926719253245814,19392,18188,gnn-madqn,44,gat,154,3.3092191027051876,0.06874061321042584,0.021448983139007755,3.2048425216677114
8.543139952092114,5.1975726832250375,19392,18188,gnn-madqn,44,gat,155,1.643678784842156,0.06134882083390035,0.03853967948119518,1.5918352632858435
8.531671457310415,5.216375722801256,19392,18188,gnn-madqn,44,gat,156,1.635555395294418,0.061266464857579875,0.03867910285489393,1.5839680947984562
9.038747720156497,4.277970721082785,19392,18188,gnn-madqn,44,gat,157,2.1128587149069418,0.06490781112755992,0.03172088789688015,2.0462167180996156
6.008484918383058,7.993629423527247,19392,18188,gnn-madqn,44,gat,158,0.7516591775819113,0.04314730494972232,0.05927226700811345,0.7279509815917135
8.326070316414508,5.53864471508465,19392,18188,gnn-madqn,44,gat,159,1.503268533137399,0.05979003024140815,0.041068707469643286,1.4558537126010864
8.052502175327099,5.929351169039353,19392,18188,gnn-madqn,44,gat,160,1.3580747615985325,0.05782552035774124,0.04396577162331,1.3152395198059712
6.447748125374084,7.643727245327411,19392,18188,gnn-madqn,44,gat,161,0.8435345634965683,0.046301681436088746,0.05667776403153817,0.8169285120408828
9.15621888516079,4.0204028511541665,19392,18188,gnn-madqn,44,gat,162,2.2774381633254106,0.06575137889016376,0.029811038096464505,2.205605141203106
