run,algo,n_actions,p_uniform,ent_max,p_max,margin,entropy,agree,steps
ippo_calib4_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.19438537643477322,0.04178528823819943,2.2807544454336166,0.1992000037431717,4000
ippo_calib4ctl_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.16708809330314398,0.048624395629391075,2.3410432869791986,0.17105000310763716,4000
ippo_calib4hi_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.33147751972079276,0.20863652018271386,2.095822394579649,0.3270000071488321,4000
ippo_calib4lam12_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.2653727924823761,0.08789316304330715,2.160646808683872,0.2586000052243471,4000
ippo_calib4lam5_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.2376715069487691,0.06809169190493412,2.2041982185840605,0.2366000047288835,4000
ippo_calib5_seed42,ippo,11,0.09090909090909091,2.3978952727983707,0.2129094778113067,0.08157808694057167,2.284400086581707,0.2174000041373074,4000
