algo,seed,arm,episode,mode_share_mean,unanimous_frac,all_actions_constant,action_spearman_mean,sinr_corr_mean,timely_throughput_mbps,embb_p5_mbps,path_agreement_gap
gnn-mappo_gat,52,sampled,0,0.3780000000000001,0.0,0.0,-0.015310726290130899,0.47467132912027055,63.76243060401124,3.0330053329467773e-06,0.0
gnn-mappo_gat,52,sampled,1,0.373,0.0,0.0,-0.021005707244598836,0.17789534730848966,70.81637356603365,5.009134697914123e-06,0.0
gnn-mappo_gat,52,sampled,2,0.381,0.0,0.0,-0.00926558300908233,0.16285494047573373,75.71721143118103,4.226715207099915e-06,0.0
gnn-mappo_gat,52,sampled,3,0.38100000000000006,0.005,0.0,0.009095212843453496,0.5533442951929429,75.05089154218238,4.5339975118637094e-06,0.0
gnn-mappo_gat,52,sampled,4,0.36700000000000005,0.0,0.0,0.03472728642904036,0.44670361205240533,73.43478930891658,3.6101154804229737e-06,0.0
gnn-mappo_gat,52,sampled,5,0.385,0.0,0.0,0.005027864451509193,0.25657529749048075,76.4177688279772,7.205718898773194e-06,0.0
gnn-mappo_gat,52,sampled,6,0.37200000000000005,0.0,0.0,-0.02010262226935606,0.30164931129827993,76.94949459090574,4.287203216552735e-06,0.0
gnn-mappo_gat,52,sampled,7,0.37800000000000006,0.0,0.0,-0.009783341692770188,0.3000971790939871,76.10208583275136,7.983189773559575e-06,0.0
gnn-mappo_gat,52,sampled,8,0.38100000000000006,0.0,0.0,-0.016272918154327413,0.11697998210031968,76.76930932199896,6.3773247003555295e-06,0.0
gnn-mappo_gat,52,sampled,9,0.37200000000000005,0.0,0.0,0.005126840897232335,0.47362318743865534,55.57554994192203,4.641745162010193e-06,0.0
gnn-mappo_gat,53,greedy,0,1.0,1.0,0.0,1.0,0.9999999999999994,51.67682593862721,1.616525375,0.0
gnn-mappo_gat,53,greedy,1,0.9990000000000001,0.995,0.0,0.996079870857819,0.9975179352321903,57.96161834837936,1.180354,0.0
gnn-mappo_gat,53,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999962,53.43680380571168,1.935,0.0
gnn-mappo_gat,53,greedy,3,1.0,1.0,0.0,1.0,0.9999999999999964,52.28471080656725,1.92995,0.0
gnn-mappo_gat,53,greedy,4,1.0,1.0,0.0,1.0,0.999999999999998,65.37554708400619,1.934,0.0
gnn-mappo_gat,53,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999973,75.11570448264789,1.929,0.0
gnn-mappo_gat,53,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999964,75.51610564429566,1.9339,0.0
gnn-mappo_gat,53,greedy,7,0.998,0.995,0.0,0.9859615827132296,0.9758108846762117,55.4453490323151,1.93695,0.0
gnn-mappo_gat,53,greedy,8,1.0,1.0,0.0,0.9999999999999998,1.0,76.67536628402624,1.9389,0.0
gnn-mappo_gat,53,greedy,9,1.0,1.0,0.0,1.0,0.9999999999999994,49.7134677882725,1.548712375,0.0
gnn-mappo_gat,53,sampled,0,0.37900000000000006,0.0,0.0,0.004805889506633966,0.4274952040938807,62.588099696551026,8.10578236579895e-06,0.0
gnn-mappo_gat,53,sampled,1,0.37500000000000006,0.0,0.0,-0.005261632060614483,0.18647532073134362,67.75389776190266,8.582869386672974e-06,0.0
gnn-mappo_gat,53,sampled,2,0.36,0.0,0.0,-0.025299297027606853,0.11196294373023392,76.07875861774865,5.436556458473206e-06,0.0
gnn-mappo_gat,53,sampled,3,0.358,0.0,0.0,-0.007223413324741666,0.5305382374041667,74.14482904872195,6.335479998588563e-06,0.0
gnn-mappo_gat,53,sampled,4,0.35700000000000004,0.0,0.0,0.047526569044595686,0.465564864598076,72.74161701946976,4.210972952842712e-06,0.0
gnn-mappo_gat,53,sampled,5,0.37400000000000005,0.0,0.0,-0.015711076839595335,0.2314511134695676,76.33520137029824,8.529663515090941e-06,0.0
gnn-mappo_gat,53,sampled,6,0.371,0.0,0.0,-0.02510693105619416,0.27801894489916223,76.94931245390667,5.438301062583924e-06,0.0
gnn-mappo_gat,53,sampled,7,0.35,0.0,0.0,-0.004105221966829153,0.3136085669479482,71.44046430555267,1.0338447380065919e-05,0.0
gnn-mappo_gat,53,sampled,8,0.377,0.005,0.0,-0.027040795354126002,0.1551723510516224,76.76932936256152,9.386985349655154e-06,0.0
gnn-mappo_gat,53,sampled,9,0.37800000000000006,0.0,0.0,0.022361144727411783,0.5257800483179078,55.353701380502436,7.1037042379379275e-06,0.0
gnn-mappo_gat,54,greedy,0,1.0,1.0,1.0,,,0.00020701223452085533,1.938,0.0
gnn-mappo_gat,54,greedy,1,1.0,1.0,1.0,,,0.0002049839756065497,1.7201685,0.0
gnn-mappo_gat,54,greedy,2,1.0,1.0,1.0,,,0.0001999474416383036,1.935,0.0
gnn-mappo_gat,54,greedy,3,1.0,1.0,1.0,,,0.00020117959056390974,1.92995,0.0
gnn-mappo_gat,54,greedy,4,1.0,1.0,1.0,,,0.00020166144801021845,1.932,0.0
gnn-mappo_gat,54,greedy,5,1.0,1.0,1.0,,,0.00019953999366633475,1.929,0.0
gnn-mappo_gat,54,greedy,6,1.0,1.0,1.0,,,0.0002026514995777966,1.9339,0.0
gnn-mappo_gat,54,greedy,7,1.0,1.0,1.0,,,0.0002043016479285881,1.93595,0.0
gnn-mappo_gat,54,greedy,8,1.0,1.0,1.0,,,0.0002092831396809962,1.9389,0.0
gnn-mappo_gat,54,greedy,9,1.0,1.0,1.0,,,0.0001954825702449882,1.934,0.0
gnn-mappo_gat,54,sampled,0,0.42700000000000005,0.0,0.0,0.007809014626272652,0.3968253299649321,64.6688661009349,0.35792477968749997,0.0
gnn-mappo_gat,54,sampled,1,0.44,0.0,0.0,-0.00959670699506741,0.20926764966351413,73.61526600285093,0.1720980921875,0.0
gnn-mappo_gat,54,sampled,2,0.42100000000000004,0.005,0.0,-0.006548345097590821,0.14092445158606115,76.00262289977732,1.73010006875,0.0
gnn-mappo_gat,54,sampled,3,0.43700000000000006,0.0,0.0,-0.029569916415718045,0.4281677450548912,74.94750154161935,1.669947225,0.0
gnn-mappo_gat,54,sampled,4,0.41700000000000004,0.0,0.0,0.03275811227195696,0.48233153325962375,73.57536765136679,1.32347219618483,0.0
gnn-mappo_gat,54,sampled,5,0.44,0.005,0.0,0.012372280194791257,0.2651062278220444,76.68588031955585,1.1821553277969361e-05,0.0
gnn-mappo_gat,54,sampled,6,0.41400000000000003,0.0,0.0,-0.023166722480632795,0.2880441026153759,76.97173055512972,1.89395,0.0
gnn-mappo_gat,54,sampled,7,0.406,0.0,0.0,-0.04033814186677472,0.2658959939541708,75.7995970004076,1.0724900625,0.0
gnn-mappo_gat,54,sampled,8,0.414,0.0,0.0,-0.0245730829282306,0.13380257207000368,76.70272001332194,1.92395,0.0
gnn-mappo_gat,54,sampled,9,0.41400000000000003,0.0,0.0,0.002146122947911898,0.49092391530693413,56.20979049850764,0.265246878125,0.0
gnn-mappo_gat,55,greedy,0,1.0,1.0,0.0,1.0,0.9999993433405662,62.092589258481006,3.8568103790283206e-05,0.0
gnn-mappo_gat,55,greedy,1,1.0,1.0,0.0,1.0,0.9999963576199132,62.945296729541816,3.8854141235351564e-05,0.0
gnn-mappo_gat,55,greedy,2,0.997,0.99,0.0,0.9789208596323601,0.9992651633052343,60.40710364679486,4.193308258056641e-05,0.0
gnn-mappo_gat,55,greedy,3,1.0,1.0,0.0,1.0,0.9998250634904092,55.01506608413091,1.927,0.0
gnn-mappo_gat,55,greedy,4,1.0,1.0,0.0,1.0,0.9999999999999989,55.371571303806284,1.932,0.0
gnn-mappo_gat,55,greedy,5,1.0,1.0,0.0,1.0,0.9999999999999997,68.44474993881555,1.929,0.0
gnn-mappo_gat,55,greedy,6,1.0,1.0,0.0,1.0,0.9999999999999993,64.35059211441953,1.9339,0.0
gnn-mappo_gat,55,greedy,7,0.983,0.95,0.0,0.8962493358388416,0.995392462664175,61.324315475359526,3.879521369934082e-05,0.0
gnn-mappo_gat,55,greedy,8,1.0,1.0,0.0,1.0,0.9999999999999991,71.05865026582012,1.9389,0.0
gnn-mappo_gat,55,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999988966429614,51.97505892652119,3.505894470214844e-05,0.0
gnn-mappo_gat,55,sampled,0,0.36200000000000004,0.0,0.0,-0.029072903362418127,0.4391706332161075,62.97060200413132,2.4173261880874636e-06,0.0
gnn-mappo_gat,55,sampled,1,0.348,0.0,0.0,-0.012151220590764603,0.19611961472723058,67.10890951904277,5.0271629333496095e-06,0.0
gnn-mappo_gat,55,sampled,2,0.3560000000000001,0.0,0.0,-0.03429812354088204,0.11872820491186646,75.7395220125987,9.288118791580202e-06,0.0
gnn-mappo_gat,55,sampled,3,0.36,0.0,0.0,-0.018963178815510805,0.4322274519439174,74.12425916744051,6.943229532241822e-06,0.0
gnn-mappo_gat,55,sampled,4,0.35600000000000004,0.0,0.0,0.03089737634525076,0.48336999456051266,73.18133756199154,9.02929883003235e-06,0.0
gnn-mappo_gat,55,sampled,5,0.35800000000000004,0.0,0.0,-0.01161725457077244,0.2359181729824275,76.17965899057012,1.89395,0.0
gnn-mappo_gat,55,sampled,6,0.35,0.0,0.0,-0.04151130802610405,0.25032070486114455,76.81812167891309,1.89685,0.0
gnn-mappo_gat,55,sampled,7,0.34800000000000003,0.0,0.0,-0.03459811872046077,0.28819928407335704,72.75370373197437,1.3171626615524295e-05,0.0
gnn-mappo_gat,55,sampled,8,0.3760000000000001,0.0,0.0,-0.006512771192051838,0.13792460389229091,76.74439700139813,1.92595,0.0
gnn-mappo_gat,55,sampled,9,0.36,0.0,0.0,-0.033023242731890876,0.47365023681340623,54.14928348479038,1.0142761439085008e-06,0.0
gnn-mappo_gat,56,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.999999999999998,60.0437435315773,1.939,0.0
gnn-mappo_gat,56,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999976,62.02765490801763,1.524093,0.0
gnn-mappo_gat,56,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999994240643535,49.15723582332225,3.851150894165039e-05,0.0
gnn-mappo_gat,56,greedy,3,0.998,0.995,0.0,0.9880645245625498,0.9999985071067222,55.516809269103895,4.016584377288819e-05,0.0
gnn-mappo_gat,56,greedy,4,1.0,1.0,0.0,1.0,0.9999981059379502,51.75359424339128,3.9253799438476564e-05,0.0
gnn-mappo_gat,56,greedy,5,0.998,0.995,0.0,0.9932781954815448,0.9999102808647219,76.65491590885973,3.755403137207031e-05,0.0
gnn-mappo_gat,56,greedy,6,1.0,1.0,0.0,1.0,0.9999999035499544,76.99085383923803,3.823892211914062e-05,0.0
gnn-mappo_gat,56,greedy,7,1.0,1.0,0.0,1.0,0.9999999999999977,52.92957713123754,1.93595,0.0
gnn-mappo_gat,56,greedy,8,0.981,0.945,0.0,0.8914573283947526,0.9970847430078649,76.64128722263983,4.126016235351562e-05,0.0
gnn-mappo_gat,56,greedy,9,1.0,1.0,0.0,1.0,0.9999999999999961,51.43742240365939,1.934,0.0
gnn-mappo_gat,56,sampled,0,0.36,0.0,0.0,-0.0016700964241402928,0.47700853777386004,62.32077078870901,5.092349433898927e-06,0.0
gnn-mappo_gat,56,sampled,1,0.355,0.0,0.0,-0.008240809135575757,0.19227407964791263,68.74615885455356,5.043060541152954e-06,0.0
gnn-mappo_gat,56,sampled,2,0.35900000000000004,0.0,0.0,-0.028079001868453378,0.09968796400680877,75.6958083657727,4.275692939758301e-06,0.0
gnn-mappo_gat,56,sampled,3,0.3550000000000001,0.0,0.0,0.0027641441410709037,0.4914993715035192,74.3942077976637,3.7954998493194586e-06,0.0
gnn-mappo_gat,56,sampled,4,0.35800000000000004,0.0,0.0,0.05646953639665482,0.4705505026817055,72.73522985810828,3.7054733991622925e-06,0.0
gnn-mappo_gat,56,sampled,5,0.366,0.0,0.0,-0.020871403021066666,0.21992479745390964,76.52061672798733,6.613365054130555e-06,0.0
gnn-mappo_gat,56,sampled,6,0.33899999999999997,0.0,0.0,-0.038221789835764325,0.28730294500870474,76.97272039983997,4.6677564620971685e-06,0.0
gnn-mappo_gat,56,sampled,7,0.343,0.0,0.0,-0.018416181309149408,0.3114227810189887,72.26011234209349,8.874358129501342e-06,0.0
gnn-mappo_gat,56,sampled,8,0.34900000000000003,0.0,0.0,-0.03491295540842943,0.12879505646927514,76.769795823501,6.509955739974976e-06,0.0
gnn-mappo_gat,56,sampled,9,0.365,0.0,0.0,-0.015733152363599085,0.5040214862828083,54.78198071871471,5.513969540596008e-06,0.0
gnn-mappo_gat,57,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999986,62.49868851127882,1.616525375,0.0
gnn-mappo_gat,57,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,62.73048150589241,1.180354,0.0
gnn-mappo_gat,57,greedy,2,1.0,1.0,0.0,1.0,0.9999999999999993,51.92424464590785,1.935,0.0
gnn-mappo_gat,57,greedy,3,0.998,0.995,0.0,0.9890859731831156,0.9989648569478604,53.48630324347321,1.92995,0.0
gnn-mappo_gat,57,greedy,4,1.0,1.0,0.0,1.0,0.9999999999999994,50.204892144014764,1.932,0.0
gnn-mappo_gat,57,greedy,5,1.0,1.0,0.0,0.9999999999999998,1.0,67.2621556920433,1.929,0.0
gnn-mappo_gat,57,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,47.918642412906536,1.9339,0.0
gnn-mappo_gat,57,greedy,7,0.991,0.975,0.0,0.9485740064502192,0.9708581287796694,55.97029478596356,1.93595,0.0
gnn-mappo_gat,57,greedy,8,1.0,1.0,0.0,0.9999999999999998,1.0,69.94219998331451,1.9389,0.0
gnn-mappo_gat,57,greedy,9,1.0,1.0,0.0,1.0,0.9999999999999986,52.05825855310337,1.548712375,0.0
gnn-mappo_gat,57,sampled,0,0.38000000000000006,0.0,0.0,0.00337760966016287,0.45576021829663727,64.01053015342008,4.677594304084778e-06,0.0
gnn-mappo_gat,57,sampled,1,0.36200000000000004,0.0,0.0,0.011348195800117778,0.2029109468044843,67.72469832756485,5.853992342948914e-06,0.0
gnn-mappo_gat,57,sampled,2,0.35400000000000004,0.0,0.0,-0.0013796992316034956,0.13186044659577206,75.32378390587594,5.593624496459961e-06,0.0
gnn-mappo_gat,57,sampled,3,0.34900000000000003,0.0,0.0,-0.02328283710608275,0.4324249980118724,74.53647027841181,6.4714658260345455e-06,0.0
gnn-mappo_gat,57,sampled,4,0.35200000000000004,0.0,0.0,0.05801666761579396,0.5215168012402537,72.80922650289666,3.9865249633789065e-06,0.0
gnn-mappo_gat,57,sampled,5,0.363,0.0,0.0,-0.0083173824176176,0.22412817984786906,76.17882093806612,9.309200477600097e-06,0.0
gnn-mappo_gat,57,sampled,6,0.3509999999999999,0.0,0.0,-0.02418814620760538,0.2722563879340315,76.97699713140217,6.024948287010193e-06,0.0
gnn-mappo_gat,57,sampled,7,0.3400000000000001,0.0,0.0,-0.024160279232590044,0.3180446091165786,70.45840449134745,9.688516807556153e-06,0.0
gnn-mappo_gat,57,sampled,8,0.36200000000000004,0.0,0.0,-0.01858919104332529,0.11286702538050224,76.58873572280149,1.89395,0.0
gnn-mappo_gat,57,sampled,9,0.3940000000000001,0.0,0.0,0.01161961843928776,0.4933596822603749,55.25778242417899,4.786955070495606e-06,0.0
gnn-mappo_gat,58,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999977,64.36697207221954,3.8568103790283206e-05,0.0
gnn-mappo_gat,58,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999967,63.04660787601707,3.8854141235351564e-05,0.0
gnn-mappo_gat,58,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999993,76.36329039497141,3.81121940612793e-05,0.0
gnn-mappo_gat,58,greedy,3,1.0,1.0,0.0,0.9999999999999998,0.9999999999999988,76.61440000000007,3.952708053588867e-05,0.0
gnn-mappo_gat,58,greedy,4,1.0,1.0,0.0,0.9999999999999998,0.999999999999998,75.37693393517159,3.803137969970703e-05,0.0
gnn-mappo_gat,58,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999991,76.84992,3.755403137207031e-05,0.0
gnn-mappo_gat,58,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999976,77.03168,3.823892211914062e-05,0.0
gnn-mappo_gat,58,greedy,7,1.0,1.0,0.0,0.9999999999999998,0.9999999999999961,69.3504866661451,3.838074111938476e-05,0.0
gnn-mappo_gat,58,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999986,76.77312,4.126016235351562e-05,0.0
gnn-mappo_gat,58,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999999999999971,52.38121122754846,3.505894470214844e-05,0.0
gnn-mappo_gat,58,sampled,0,0.42900000000000005,0.0,0.0,-0.01509513435115705,0.46910843997332863,64.93964433731553,1.7720766842365266e-06,0.0
gnn-mappo_gat,58,sampled,1,0.41600000000000004,0.0,0.0,-0.015809487567494916,0.23168901746140153,69.34141953660463,2.2438913106918335e-06,0.0
gnn-mappo_gat,58,sampled,2,0.41800000000000004,0.005,0.0,0.007893199622386018,0.6239311573597279,75.48634562204846,1.8577106952667236e-06,0.0
gnn-mappo_gat,58,sampled,3,0.42200000000000004,0.005,0.0,-0.022706923407743617,0.4361448398371392,74.38076656824917,2.4772916674613953e-06,0.0
gnn-mappo_gat,58,sampled,4,0.42900000000000005,0.0,0.0,0.017607949312799513,0.42606569083677986,72.50379414396592,2.8144552469253542e-06,0.0
gnn-mappo_gat,58,sampled,5,0.43300000000000005,0.005,0.0,0.018167952556572338,0.2889292427029891,75.98835203986549,4.170702505111694e-06,0.0
gnn-mappo_gat,58,sampled,6,0.41100000000000003,0.005,0.0,-0.018103967966949998,0.7326386503092834,76.88246131159045,3.6044574260711668e-06,0.0
gnn-mappo_gat,58,sampled,7,0.4160000000000001,0.0,0.0,-0.04187821956540518,0.291331237177342,72.20485902463547,1.6268426895141602e-06,0.0
gnn-mappo_gat,58,sampled,8,0.415,0.0,0.0,-0.02120380509807076,0.18066700193602908,76.54392433750597,4.7525954008102415e-06,0.0
gnn-mappo_gat,58,sampled,9,0.43200000000000005,0.0,0.0,-0.035542369611386085,0.41695380162823337,57.11885399823589,5.355876803398133e-07,0.0
gnn-mappo_gat,59,greedy,0,1.0,1.0,1.0,,,47.92452545445455,1.938,0.0
gnn-mappo_gat,59,greedy,1,1.0,1.0,1.0,,,54.68546288466228,1.695976875,0.0
gnn-mappo_gat,59,greedy,2,1.0,1.0,1.0,,,56.40440407768827,1.935,0.0
gnn-mappo_gat,59,greedy,3,1.0,1.0,1.0,,,55.13472838587627,1.92995,0.0
gnn-mappo_gat,59,greedy,4,1.0,1.0,1.0,,,53.890134989964146,1.932,0.0
gnn-mappo_gat,59,greedy,5,1.0,1.0,1.0,,,67.22426742918924,1.929,0.0
gnn-mappo_gat,59,greedy,6,1.0,1.0,1.0,,,60.41714507048156,1.9339,0.0
gnn-mappo_gat,59,greedy,7,1.0,1.0,1.0,,,57.463544121706576,1.93595,0.0
gnn-mappo_gat,59,greedy,8,1.0,1.0,1.0,,,69.92291214403468,1.9389,0.0
gnn-mappo_gat,59,greedy,9,1.0,1.0,1.0,,,47.67848558671532,1.934,0.0
gnn-mappo_gat,59,sampled,0,0.41400000000000003,0.0,0.0,-0.01901339186000186,0.3237435516145944,60.1609470971298,5.503871965408325e-06,0.0
gnn-mappo_gat,59,sampled,1,0.408,0.005,0.0,0.005321238526197795,0.23448228199459203,64.79440083117319,7.288572621345521e-06,0.0
gnn-mappo_gat,59,sampled,2,0.42,0.005,0.0,-0.028107566236327465,0.10659322646336496,73.59601125920419,7.633841490745545e-06,0.0
gnn-mappo_gat,59,sampled,3,0.40700000000000003,0.0,0.0,0.008301344141443272,0.41867565429436854,72.35658256931569,6.454757165908814e-06,0.0
gnn-mappo_gat,59,sampled,4,0.405,0.0,0.0,0.047512537778350045,0.48906550318922737,70.62726973770835,4.424610638618469e-06,0.0
gnn-mappo_gat,59,sampled,5,0.41600000000000004,0.0,0.0,-0.001958482637877254,0.2544002537556294,74.90533105807006,8.930066823959351e-06,0.0
gnn-mappo_gat,59,sampled,6,0.415,0.005,0.0,-0.018686085030586726,0.3118212426909418,76.70156024573326,5.289690852165223e-06,0.0
gnn-mappo_gat,59,sampled,7,0.405,0.0,0.0,-0.02824601405773965,0.3085976397672767,67.51012041227177,1.0712057876586915e-05,0.0
gnn-mappo_gat,59,sampled,8,0.401,0.0,0.0,-0.044754379608744586,0.0906145192345693,76.62580026139922,1.084095573425293e-05,0.0
gnn-mappo_gat,59,sampled,9,0.4040000000000001,0.0,0.0,-0.018776738072429695,0.49423716979613513,53.85540284069417,5.774581623077393e-06,0.0
gnn-mappo_gat,60,greedy,0,1.0,1.0,0.0,0.9999999999999998,0.9999999999999998,62.27843966910661,1.939,0.0
gnn-mappo_gat,60,greedy,1,1.0,1.0,0.0,0.9999999999999998,0.9999999999999979,63.01138313680908,1.524093,0.0
gnn-mappo_gat,60,greedy,2,1.0,1.0,0.0,0.9999999999999998,0.9999999999999968,73.72353569474056,1.936,0.0
gnn-mappo_gat,60,greedy,3,1.0,1.0,0.0,0.9999999999999998,1.0,74.86344467220204,1.932,0.0
gnn-mappo_gat,60,greedy,4,1.0,1.0,0.0,0.9999999999999998,0.9999999999999989,73.63567071246224,1.93695,0.0
gnn-mappo_gat,60,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999998,76.84991999999997,1.93,0.0
gnn-mappo_gat,60,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999979,77.03168,1.93495,0.0
gnn-mappo_gat,60,greedy,7,1.0,1.0,0.0,0.9999999999999998,1.0,66.71217374951503,1.937,0.0
gnn-mappo_gat,60,greedy,8,1.0,1.0,0.0,0.9999999999999998,0.9999999999999968,76.77312,1.94,0.0
gnn-mappo_gat,60,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999999999999959,52.133072123547045,1.934,0.0
gnn-mappo_gat,60,sampled,0,0.396,0.0,0.0,-0.009168275376911367,0.3741914606831683,62.03203885363119,1.1277455625,0.0
gnn-mappo_gat,60,sampled,1,0.385,0.0,0.0,-0.007012942304118824,0.18673260321685378,64.78651230967468,0.7190859031250001,0.0
gnn-mappo_gat,60,sampled,2,0.392,0.0,0.0,-0.011275421259379763,0.09797913704264523,73.73646066145729,1.925,0.0
gnn-mappo_gat,60,sampled,3,0.395,0.0,0.0,-0.030088577674524865,0.45918899366022253,75.29136361050601,1.925,0.0
gnn-mappo_gat,60,sampled,4,0.393,0.005,0.0,0.022369162326505102,0.5254157281420466,72.99040341129857,1.927,0.0
gnn-mappo_gat,60,sampled,5,0.395,0.0,0.0,0.02940523765209153,0.29211310594989304,76.6393412381183,1.9229,0.0
gnn-mappo_gat,60,sampled,6,0.393,0.0,0.0,-0.01128764844939928,0.27483258053763576,76.99453457953653,1.927,0.0
gnn-mappo_gat,60,sampled,7,0.37900000000000006,0.0,0.0,-0.015611803288627083,0.2588288634039527,69.11945172180222,1.8946283937500001,0.0
gnn-mappo_gat,60,sampled,8,0.392,0.0,0.0,0.008793309207731468,0.16089453322470587,76.74121345442629,1.934,0.0
gnn-mappo_gat,60,sampled,9,0.395,0.0,0.0,0.007410489070615506,0.5350028800015048,53.12640125694027,0.784544259375,0.0
gnn-mappo_gat,61,greedy,0,1.0,1.0,0.0,1.0,0.9999999999999984,62.48761867361212,1.616525375,0.0
gnn-mappo_gat,61,greedy,1,0.9990000000000001,0.995,0.0,0.9919949473721908,0.9924141771439856,62.757723078147286,1.180354,0.0
gnn-mappo_gat,61,greedy,2,1.0,1.0,0.0,1.0,0.9999999999999971,51.45670336963341,1.935,0.0
gnn-mappo_gat,61,greedy,3,0.9940000000000001,0.985,0.0,0.9644353086303976,0.9903756521663825,53.631434847171555,1.92995,0.0
gnn-mappo_gat,61,greedy,4,1.0,1.0,0.0,1.0,0.999999999999997,51.01890922205193,1.932,0.0
gnn-mappo_gat,61,greedy,5,1.0,1.0,0.0,0.9999999999999998,0.9999999999999973,75.11570448264789,1.929,0.0
gnn-mappo_gat,61,greedy,6,1.0,1.0,0.0,0.9999999999999998,0.9999999999999964,75.51610564429566,1.9339,0.0
gnn-mappo_gat,61,greedy,7,0.985,0.96,0.0,0.936477983290299,0.9669559158562331,59.17750897761137,1.93595,0.0
gnn-mappo_gat,61,greedy,8,1.0,1.0,0.0,0.9999999999999998,1.0,76.67536628402624,1.9389,0.0
gnn-mappo_gat,61,greedy,9,1.0,1.0,0.0,0.9999999999999998,0.9999999999999984,52.01966429823644,1.548712375,0.0
gnn-mappo_gat,61,sampled,0,0.38799999999999996,0.0,0.0,-0.012989827369633545,0.3946339709416593,63.82416532837941,5.305619645118713e-06,0.0
gnn-mappo_gat,61,sampled,1,0.375,0.0,0.0,-0.00024690244330897136,0.17609026155412888,68.4548370654672,5.915055060386658e-06,0.0
gnn-mappo_gat,61,sampled,2,0.34700000000000003,0.0,0.0,-0.020722919356130225,0.11624269337921027,75.96172764589734,5.114748406410217e-06,0.0
gnn-mappo_gat,61,sampled,3,0.3440000000000001,0.0,0.0,-0.008603274299586716,0.5193707369057167,74.08652032041621,6.106193614006043e-06,0.0
gnn-mappo_gat,61,sampled,4,0.354,0.0,0.0,0.05395826429537506,0.5020955081809934,73.14924807568605,3.911491620540619e-06,0.0
gnn-mappo_gat,61,sampled,5,0.3500000000000001,0.0,0.0,-0.03162271077934944,0.1987777614424395,76.51361404247848,7.594087076187134e-06,0.0
gnn-mappo_gat,61,sampled,6,0.35900000000000004,0.0,0.0,-0.031502781148737086,0.2809585925754581,76.92896650854433,4.937341213226318e-06,0.0
gnn-mappo_gat,61,sampled,7,0.348,0.0,0.0,-0.014342142964055542,0.33060143151130167,71.73817767815908,9.278291416168211e-06,0.0
gnn-mappo_gat,61,sampled,8,0.36700000000000005,0.0,0.0,-0.024668433211268954,0.13822582211505868,76.769795823501,7.701036882400513e-06,0.0
gnn-mappo_gat,61,sampled,9,0.398,0.0,0.0,0.01756250897377636,0.4893736892785254,56.525712875253376,5.893826699256897e-06,0.0
ippo,42,greedy,0,0.6809999999999999,0.005,0.0,-0.1181606256192648,0.582193808069428,68.03892946716607,3.9462098479270933e-07,0.0
ippo,42,greedy,1,0.6029999999999999,0.005,0.0,-0.19798989999502464,-0.09755233676665337,76.71040008482824,1.7211273312568665e-07,0.0
ippo,42,greedy,2,0.6049999999999999,0.005,0.0,-0.1939792543545818,-0.04837166668094598,76.76928006104141,1.5302620828151706e-06,0.0
ippo,42,greedy,3,0.6089999999999999,0.02,0.0,-0.1858763262021733,0.6009758927907531,76.38144006324107,1.6932648420333863e-06,0.0
ippo,42,greedy,4,0.6089999999999999,0.005,0.0,-0.18622975009304152,-0.04650659156969128,76.63616007755823,1.3955764770507813e-06,0.0
ippo,42,greedy,5,0.6019999999999999,0.005,0.0,-0.2,-0.18563413809708032,76.62720014202267,2.5391600131988527e-06,0.0
ippo,42,greedy,6,0.6049999999999999,0.005,0.0,-0.19397960097517294,0.02369412227848002,76.81280007967972,2.809523105621338e-06,0.0
ippo,42,greedy,7,0.8119999999999998,0.455,0.0,0.6667034030760396,0.985164279808145,66.05696736056883,5.8115806579589844e-06,0.0
ippo,42,greedy,8,0.6149999999999999,0.005,0.0,-0.17387860092541918,0.3305610956138091,76.63744006598748,2.659980297088623e-06,0.0
ippo,42,greedy,9,0.7019999999999998,0.005,0.0,0.00014142664215683888,0.9955131694157624,68.71981319793935,2.6660600304603575e-07,0.0
ippo,42,sampled,0,0.37300000000000005,0.0,0.0,-0.0002857588298539257,0.43559072804488286,63.883289861660906,2.024584209918976e-06,0.0
