wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,embb_p5_mbps,urllc_delay_ms_mean,urllc_delay_p95,urllc_delay_p99,urllc_drop_late_pct,urllc_drop_overflow_pct,sla_violation_pct,sla_satisfaction_pct,timely_throughput_mbps,jains_fairness,lam
2026-08-18 12:23:13,2.64,511,2,765.9184,765.9184,193.5,349.27887,0.0,698.605469,2.386413,,10.624553,1.062455,4.3e-05,1.634542,10.0,10.0,4.412746,0.0,4.412746,95.587254,72.575546,0.645247,1.0
2026-08-18 12:23:15,5.13,1023,5,195.8953,480.9069,199.3,62.098927,0.0,124.245483,2.381337,,5.124704,0.51247,4.1e-05,5.316235,10.0,10.0,38.538219,0.0,38.538219,61.461781,44.547523,0.67295,1.0
2026-08-18 12:23:18,7.62,1535,7,302.5913,421.4683,201.5,63.263138,-0.0,126.573929,2.382523,,4.985736,0.498574,4e-05,0.783307,3.0,10.0,15.637978,0.0,15.637978,84.362022,64.430725,0.647835,1.0
2026-08-18 12:23:20,10.04,2047,10,315.7054,395.0276,203.9,71.700562,-0.0,143.448822,2.384849,,5.053069,0.505307,4e-05,1.642688,10.0,10.0,13.575406,0.0,13.575406,86.424594,64.765039,0.693349,1.0
2026-08-18 12:23:23,12.55,2559,12,480.5756,412.1372,203.8,153.649796,0.0,307.34729,2.384489,,7.142337,0.714234,4.2e-05,1.693529,10.0,10.0,11.609293,0.0,11.609293,88.390707,67.021119,0.621468,1.0
2026-08-18 12:23:25,14.97,3071,15,572.139,438.8042,205.1,222.300064,-0.0,444.647797,2.383868,,8.160371,0.816037,4e-05,1.073717,10.0,10.0,6.874146,0.0,6.874146,93.125854,70.670166,0.652465,1.0
2026-08-18 12:23:28,17.38,3583,17,468.8709,443.0994,206.2,152.397552,0.0,304.842773,2.383899,,7.496188,0.749619,4.1e-05,2.459481,10.0,10.0,19.135049,0.0,19.135049,80.864951,61.092148,0.651378,1.0
2026-08-18 12:23:30,19.96,4095,20,315.1689,427.1081,205.1,55.558243,0.0,111.164185,2.384842,,6.012941,0.601294,4e-05,3.434715,10.0,10.0,28.619439,0.0,28.619439,71.380561,52.759907,0.645565,1.0
2026-08-18 12:23:33,22.35,4607,23,498.0742,434.9932,206.1,139.618301,0.0,279.284271,2.383568,,7.649323,0.764932,4.1e-05,2.187559,10.0,10.0,16.615592,0.0,16.615592,83.384408,63.125354,0.66552,1.0
2026-08-18 12:23:35,24.82,5119,25,582.8828,449.7822,206.2,203.074112,-0.0,406.195892,2.382927,,8.595118,0.859512,4.1e-05,1.557655,10.0,10.0,12.401538,0.0,12.401538,87.598462,66.374587,0.601279,1.0
2026-08-18 12:23:38,27.46,5631,28,617.4479,465.0245,205.0,224.659073,0.0,449.365753,2.380826,,9.431738,0.943174,4e-05,3.752642,10.0,10.0,19.266798,0.0,19.266798,80.733202,60.861979,0.704216,1.0
2026-08-18 12:23:40,29.93,6143,30,598.3881,476.1381,205.3,240.689072,-0.0,481.425781,2.38169,,9.166047,0.916605,4e-05,1.953575,10.0,10.0,11.206583,0.0,11.206583,88.793417,67.461254,0.678545,1.0
2026-08-18 12:23:43,32.46,6655,33,290.4115,461.8515,205.0,55.861816,-0.0,111.77124,2.380354,,4.97829,0.497829,4.1e-05,1.788317,10.0,10.0,17.66851,0.0,17.66851,82.33149,61.977582,0.75973,1.0
2026-08-18 12:23:45,34.98,7167,35,195.308,442.8127,204.9,48.429249,-0.0,96.906158,2.383209,,4.038162,0.403816,4.2e-05,3.32712,10.0,10.0,21.833655,0.0,21.833655,78.166345,58.257478,0.828772,1.0
2026-08-18 12:23:48,37.44,7679,38,231.4418,428.7213,205.1,40.680244,0.0,81.408089,2.380095,,3.97096,0.397096,4.1e-05,2.865634,10.0,10.0,14.752895,0.0,14.752895,85.247105,63.489947,0.805514,1.0
2026-08-18 12:23:50,39.96,8191,40,119.2221,409.3776,205.0,17.096006,-0.0,34.239662,2.382528,,3.654534,0.365453,4.2e-05,2.86588,10.0,10.0,31.379791,0.0,31.379791,68.620209,51.20347,0.828234,1.0
2026-08-18 12:23:53,42.41,8703,43,253.4704,400.2066,205.2,48.738785,-0.0,97.525177,2.380273,,4.718717,0.471872,4.2e-05,2.60446,10.0,10.0,21.153371,0.0,21.153371,78.846629,58.383206,0.70718,1.0
2026-08-18 12:23:55,44.83,9215,46,599.3913,411.2724,205.5,197.091232,-0.0,394.22998,2.376054,,8.852247,0.885225,4e-05,1.631351,10.0,10.0,12.426851,0.0,12.426851,87.573149,66.891927,0.636298,1.0
2026-08-18 12:23:58,47.33,9727,48,818.5369,432.7073,205.5,352.277222,0.0,704.602051,2.379879,,11.830729,1.183073,4.1e-05,1.330672,10.0,10.0,8.781743,0.0,8.781743,91.218257,69.276695,0.644397,1.0
2026-08-18 12:24:00,49.7,10239,51,741.6295,448.1535,206.0,258.03595,0.0,516.119446,2.377704,,10.329589,1.032959,4e-05,0.927763,9.0,10.0,5.338672,0.0,5.338672,94.661328,71.360564,0.593174,1.0
2026-08-18 12:24:02,52.2,10751,53,704.2455,460.3483,205.9,255.973312,-0.0,511.994202,2.379472,,9.891069,0.989107,4.1e-05,1.461068,10.0,10.0,6.800896,0.0,6.800896,93.199104,71.794617,0.645793,1.0
2026-08-18 12:24:05,54.73,11263,56,681.7879,470.4137,205.8,250.876495,0.0,501.800598,2.379931,,9.654759,0.965476,4.2e-05,4.125421,10.0,10.0,8.458861,0.0,8.458861,91.541139,68.371909,0.679964,1.0
2026-08-18 12:24:08,57.26,11775,58,664.7373,478.8626,205.6,225.412704,0.0,450.872955,2.377683,,9.730006,0.973001,4e-05,3.644739,10.0,10.0,15.294187,0.0,15.294187,84.705813,63.557312,0.627623,1.0
2026-08-18 12:24:10,59.82,12287,61,615.6641,484.5627,205.4,192.219528,-0.0,384.486633,2.378811,,9.420452,0.942045,4.1e-05,1.867296,10.0,10.0,18.1332,0.0,18.1332,81.8668,61.329275,0.545244,1.0
2026-08-18 12:24:13,62.25,12799,64,476.99,484.2598,205.6,134.661499,0.0,269.370575,2.378864,,8.231012,0.823101,4.2e-05,2.425664,10.0,10.0,16.334926,0.0,16.334926,83.665074,63.076867,0.598591,2.01057
2026-08-18 12:24:15,64.72,13311,66,437.356,482.4558,205.7,108.520981,-0.0,217.089523,2.378439,,6.852977,0.685298,4e-05,2.021794,10.0,10.0,8.485418,0.0,8.485418,91.514582,68.796345,0.617064,2.01057
2026-08-18 12:24:18,67.27,13823,69,410.9774,479.8084,205.5,104.523239,0.0,209.094055,2.378943,,7.394939,0.739494,4.2e-05,2.310215,10.0,10.0,15.218607,0.0,15.218607,84.781393,63.375413,0.634452,2.01057
2026-08-18 12:24:20,69.76,14335,71,281.1839,472.7147,205.5,51.440105,0.0,102.927742,2.376744,,6.187281,0.618728,4e-05,3.559845,10.0,10.0,18.869796,0.0,18.869796,81.130204,61.33043,0.613754,2.01057
2026-08-18 12:24:23,72.3,14847,74,590.1396,476.7638,205.4,221.830002,-0.0,443.707581,2.379086,,9.404357,0.940436,4e-05,1.300309,10.0,10.0,9.802422,0.0,9.802422,90.197578,68.322273,0.626853,2.01057
2026-08-18 12:24:25,74.82,15359,76,312.0852,471.2745,205.3,91.711449,0.0,183.470459,2.378202,,6.629858,0.662986,4e-05,2.969625,10.0,10.0,18.689428,0.0,18.689428,81.310572,61.095496,0.644677,2.01057
