wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,urllc_delay_ms_mean,sla_violation_pct,sla_satisfaction_pct,jains_fairness
2026-07-09 15:20:04,198.77,17919,89,-71.8504,-278.3494,90.1,3.86909,0.0,7.784969,2.339456,,1.042848,0.104285,335495.067279,3.164062,96.835938,0.549307
2026-07-09 15:20:11,205.67,18431,92,-203.1185,-276.2597,89.6,44.992035,0.0,90.030815,2.337199,,1.199553,0.119955,236707.454021,6.09375,93.90625,0.455377
2026-07-09 15:20:18,212.56,18943,94,48.2241,-267.4898,89.1,4.754996,0.0,9.556718,2.336307,,2.049515,0.204951,218018.684674,1.992187,98.007812,0.390838
2026-07-09 15:20:25,219.45,19455,97,35.7365,-259.5102,88.7,4.107055,-0.0,8.260803,2.334629,,2.005494,0.200549,264517.800286,2.070312,97.929688,0.496988
2026-07-09 15:20:32,226.4,19967,99,176.7536,-248.324,88.2,38.259998,0.0,76.566666,2.333615,,4.717902,0.47179,184032.11434,3.164062,96.835938,0.344138
2026-07-09 15:20:39,233.4,20479,102,35.5182,-241.2279,87.7,5.637091,-0.0,11.320805,2.331148,,2.484423,0.248442,197161.313744,2.734375,97.265625,0.489668
2026-07-09 15:20:46,240.35,20991,104,-48.6089,-236.5299,87.3,31.897339,-0.0,63.84129,2.330557,,3.238941,0.323894,171949.891153,6.289063,93.710938,0.423013
2026-07-09 15:20:53,247.27,21503,107,-657.8868,-246.5622,87.0,279.236115,-0.0,558.518799,2.327636,,1.965609,0.196561,739823.471382,18.320312,81.679688,0.415407
2026-07-09 15:21:00,254.23,22015,110,-412.0339,-250.4104,86.6,125.640076,0.0,251.32666,2.325516,,1.856954,0.185695,602644.288032,11.601562,88.398438,0.39163
2026-07-09 15:21:06,261.15,22527,112,-22.829,-245.2381,86.3,1.92799,-0.0,3.902436,2.322784,,1.523021,0.152302,149286.0424,2.851562,97.148438,0.33318
2026-07-09 15:21:13,268.04,23039,115,-786.5608,-257.2675,86.0,375.172028,-0.0,750.390442,2.319943,,1.171757,0.117176,332272.652323,22.96875,77.03125,0.375325
2026-07-09 15:21:20,274.97,23551,117,93.8631,-249.6342,85.6,17.160051,0.0,34.366535,2.321581,,2.706286,0.270629,175455.092083,2.34375,97.65625,0.417096
2026-07-09 15:21:27,281.98,24063,120,-36.5379,-245.1002,85.3,4.870398,0.0,9.787157,2.318076,,1.327713,0.132771,175304.57811,2.8125,97.1875,0.454179
2026-07-09 15:21:34,288.95,24575,122,-746.3901,-255.5438,85.1,349.873871,-0.0,699.794006,2.314342,,1.094886,0.109489,1546023.988007,16.054688,83.945312,0.449197
2026-07-09 15:21:41,295.81,25087,125,-392.0884,-258.3304,84.8,101.867523,-0.0,203.781342,2.315108,,1.512916,0.151292,189000.487099,11.289062,88.710938,0.379353
2026-07-09 15:21:48,302.64,25599,128,-642.2101,-266.008,84.6,278.460846,-0.0,556.967957,2.314093,,1.975919,0.197592,303282.58173,14.0625,85.9375,0.4234
2026-07-09 15:21:55,309.65,26111,130,106.9619,-258.6948,84.3,9.298221,0.0,18.642744,2.315104,,2.626788,0.262679,144301.534928,1.953125,98.046875,0.437993
2026-07-09 15:22:02,316.56,26623,133,-349.9295,-260.4494,84.1,188.919327,-0.0,377.884857,2.310001,,1.111773,0.111177,110252.917853,8.554688,91.445312,0.463167
2026-07-09 15:22:09,323.44,27135,135,60.1526,-254.4003,83.9,5.847742,0.0,11.741695,2.310539,,1.990909,0.199091,147693.114782,1.796875,98.203125,0.450696
2026-07-09 15:22:16,330.37,27647,138,271.7085,-244.6575,83.7,61.826077,-0.0,123.698418,2.313058,,5.039571,0.503957,86784.941084,2.382812,97.617188,0.407038
2026-07-09 15:22:23,337.33,28159,140,-6.2645,-240.3231,83.5,12.732864,-0.0,25.511908,2.308972,,2.350999,0.2351,113837.31676,3.828125,96.171875,0.465835
2026-07-09 15:22:30,344.23,28671,143,43.3437,-235.2576,83.3,20.108549,0.0,40.263294,2.309752,,2.913903,0.29139,131712.102943,3.945312,96.054688,0.435293
2026-07-09 15:22:36,351.12,29183,145,-177.1814,-234.2387,83.1,28.06082,-0.0,56.167774,2.306772,,1.712105,0.171211,99153.583099,7.03125,92.96875,0.380723
2026-07-09 15:22:43,358.12,29695,148,1.7822,-230.1694,82.9,7.537672,0.0,15.121424,2.304002,,1.388695,0.13887,156342.823681,2.1875,97.8125,0.457289
2026-07-09 15:22:50,365.2,30207,151,103.9807,-224.5058,82.7,10.89446,-0.0,21.835035,2.305779,,2.475962,0.247596,125804.475984,2.03125,97.96875,0.409764
2026-07-09 15:22:57,372.19,30719,153,-177.2019,-223.7174,82.5,53.288784,-0.0,106.623634,2.303172,,1.516903,0.15169,124620.723457,7.03125,92.96875,0.444141
2026-07-09 15:23:04,379.16,31231,156,86.0701,-218.639,82.4,35.433434,0.0,70.912918,2.302391,,2.875358,0.287536,95778.788954,2.734375,97.265625,0.499621
2026-07-09 15:23:11,386.09,31743,158,-160.6421,-217.7035,82.2,54.202522,-0.0,108.45105,2.300081,,1.284528,0.128453,71332.855276,6.992187,93.007812,0.358924
2026-07-09 15:23:19,393.21,32255,161,-427.073,-221.0268,82.0,193.273041,-0.0,386.592102,2.301719,,1.75447,0.175447,321589.438027,13.085938,86.914062,0.349586
2026-07-09 15:23:26,400.23,32767,163,-82.1875,-218.8575,81.9,14.373025,-0.0,28.791986,2.29682,,0.642381,0.064238,92068.256689,3.59375,96.40625,0.441828
2026-07-09 15:23:32,407.17,33279,166,368.2359,-209.8253,81.7,81.963135,0.0,163.972397,2.306603,,5.981654,0.598165,125548.176835,1.523438,98.476562,0.489455
2026-07-09 15:23:40,414.25,33791,168,-240.0853,-210.2838,81.6,211.185257,-0.0,422.416504,2.299393,,3.019266,0.301927,661754.12061,8.476562,91.523438,0.470399
2026-07-09 15:23:47,421.23,34303,171,-136.8656,-209.188,81.4,23.087898,-0.0,46.221737,2.297105,,1.470908,0.147091,143265.702553,5.585938,94.414062,0.341813
2026-07-09 15:23:53,428.2,34815,174,-463.1779,-212.9231,81.3,199.217117,0.0,398.480103,2.293892,,1.262159,0.126216,287179.008247,10.3125,89.6875,0.442974
2026-07-09 15:24:01,435.28,35327,176,-25.8118,-210.2114,81.2,9.581547,0.0,19.208984,2.29455,,1.491279,0.149128,124277.644095,2.96875,97.03125,0.458145
2026-07-09 15:24:08,442.36,35839,179,-65.057,-208.1377,81.0,11.683988,-0.0,23.413794,2.290914,,1.327556,0.132756,125515.720621,4.414062,95.585938,0.378629
