wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,embb_p5_mbps,urllc_delay_ms_mean,urllc_delay_p95,urllc_delay_p99,urllc_drop_late_pct,urllc_drop_overflow_pct,sla_violation_pct,sla_satisfaction_pct,timely_throughput_mbps,jains_fairness,lam
2026-08-11 00:24:35,0.1,199,1,133.9202,133.9202,1965.0,,,,,1.0,5.354553,0.535455,6e-06,0.86812,9.0,10.0,12.867395,0.0,12.867395,87.132605,65.965547,0.584147,1.0
2026-08-11 00:24:35,0.24,399,2,66.9134,100.4168,1631.3,,,,,1.0,4.578718,0.457872,2e-06,7.377793,10.0,10.0,36.436219,0.0,36.436219,63.563781,45.073024,0.637827,1.0
2026-08-11 00:24:36,0.36,599,3,178.2499,126.3611,1665.4,,,,,1.0,6.866683,0.686668,5e-06,2.791777,10.0,10.0,14.687547,0.0,14.687547,85.312453,64.35915,0.489675,1.0
2026-08-11 00:24:36,0.55,799,4,181.7191,140.2006,1464.9,,,,,1.0,6.896622,0.689662,8e-06,1.118478,10.0,10.0,11.383343,0.0,11.383343,88.616657,67.426869,0.578321,1.0
2026-08-11 00:24:37,1.94,999,5,134.4153,139.0436,514.3,0.404877,,,,0.9995,6.47287,0.647287,2e-06,6.473995,10.0,10.0,30.682652,0.0,30.682652,69.317348,50.416229,0.548309,1.0
2026-08-11 00:27:15,160.24,1199,6,205.1226,150.0567,7.5,207.099609,,,,0.904362,8.058523,0.805852,3e-06,3.983735,10.0,10.0,17.148093,0.0,17.148093,82.851907,62.095563,0.56739,1.0
2026-08-11 00:29:54,319.0,1399,7,224.7128,160.7219,4.4,4004.963867,,,,0.81828,8.216659,0.821666,9e-06,1.023095,9.0,10.0,10.831566,0.0,10.831566,89.168434,67.471403,0.560141,1.0
2026-08-11 00:32:33,478.14,1599,8,259.513,173.0708,3.3,19242.605469,,,,0.740392,8.980884,0.898088,7e-06,0.364647,2.0,5.0,0.0,0.0,0.0,100.0,75.772504,0.561915,1.0
2026-08-11 00:35:12,636.82,1799,9,309.3757,188.2158,2.8,69257.828125,,,,0.669918,11.170325,1.117033,1e-05,0.572903,3.0,7.0,0.0,0.0,0.0,100.0,76.147446,0.659313,1.0
2026-08-11 00:37:53,797.7,1999,10,137.7712,183.1713,2.5,179409.53125,,,,0.606152,5.801486,0.580149,9e-06,2.314647,10.0,10.0,17.747515,0.0,17.747515,82.252485,61.196293,0.703007,1.0
2026-08-11 00:40:37,962.08,2199,11,142.2322,179.4496,2.3,446305.53125,,,,0.548455,6.751411,0.675141,3.9e-05,1.841072,10.0,10.0,23.777,0.0,23.777,76.223,56.511535,0.735857,1.0
2026-08-11 00:43:22,1126.55,2399,12,165.4434,178.2824,2.1,880217.5625,,,,0.49625,5.723998,0.5724,3.9e-05,1.168354,7.0,10.0,0.301002,0.0,0.301002,99.698998,74.973665,0.799339,1.0
2026-08-11 00:46:06,1290.91,2599,13,47.7572,168.242,2.0,1495191.5,,,,0.449014,3.998727,0.399873,1.2e-05,0.71615,5.0,10.0,34.741453,0.0,34.741453,65.258547,48.225362,0.727332,1.0
2026-08-11 00:48:51,1455.83,2799,14,134.191,165.8098,1.9,2755665.25,,,,0.406275,4.818742,0.481874,4e-05,1.513342,10.0,10.0,1.629835,0.0,1.629835,98.370165,74.758777,0.856271,1.0
2026-08-11 00:51:36,1620.54,2999,15,109.3553,162.0462,1.9,4358068.5,,,,0.367604,5.617323,0.561732,3.7e-05,4.251198,10.0,10.0,21.367222,0.0,21.367222,78.632778,58.193006,0.804708,1.0
2026-08-11 00:54:20,1785.13,3199,16,152.1655,161.4286,1.8,5490876.0,,,,0.332613,5.651729,0.565173,3.8e-05,0.728826,4.0,5.0,0.0,0.0,0.0,100.0,76.699162,0.876325,1.0
2026-08-11 00:57:06,1950.27,3399,17,196.9088,163.5157,1.7,8477081.0,,,,0.300953,8.89748,0.889748,3.8e-05,0.052281,0.0,1.0,0.0,0.0,0.0,100.0,77.34144,0.851711,1.0
2026-08-11 00:59:50,2114.99,3599,18,116.8598,160.9237,1.7,10420828.0,,,,0.272307,4.372505,0.43725,3.9e-05,1.472929,10.0,10.0,4.261594,0.0,4.261594,95.738406,73.2255,0.874409,1.0
2026-08-11 01:02:35,2279.88,3799,19,-59.7435,149.3096,1.7,12131636.0,,,,0.246387,1.676644,0.167664,3.7e-05,5.426333,10.0,10.0,54.805221,0.0,54.805221,45.194779,31.82844,0.866734,1.0
2026-08-11 01:05:20,2444.55,3999,20,72.9498,145.4916,1.6,11534260.0,,,,0.222935,3.257468,0.325747,3.8e-05,1.856796,10.0,10.0,10.811483,0.0,10.811483,89.188517,67.570864,0.908207,1.0
2026-08-11 01:08:05,2609.38,4199,21,20.1795,139.5244,1.6,18764748.0,,,,0.201715,2.911345,0.291135,3.6e-05,0.766362,10.0,10.0,32.435488,0.0,32.435488,67.564512,50.395818,0.891467,1.0
2026-08-11 01:10:50,2774.29,4399,22,101.1862,137.7817,1.6,16398272.0,,,,0.182515,3.76168,0.376168,3.8e-05,0.035785,0.0,1.0,0.0,0.0,0.0,100.0,76.832,0.912586,1.0
2026-08-11 01:13:34,2939.1,4599,23,62.4339,134.5058,1.6,17771686.0,,,,0.165142,2.649641,0.264964,3.7e-05,1.183872,10.0,10.0,7.313666,0.0,7.313666,92.686334,70.583694,0.928736,1.0
2026-08-11 01:16:19,3104.12,4799,24,14.3884,129.5009,1.5,12601552.0,,,,0.149423,1.682874,0.168287,3.8e-05,4.207478,10.0,10.0,18.238313,0.0,18.238313,81.761687,61.130871,0.945106,1.0
2026-08-11 01:19:04,3268.82,4999,25,80.6006,127.5449,1.5,10840107.0,,,,0.1352,3.017917,0.301792,3.9e-05,0.022382,0.0,1.0,0.0,0.0,0.0,100.0,76.6336,0.936849,1.0
2026-08-11 01:21:49,3433.85,5199,26,60.1692,124.9535,1.5,6310145.0,,,,0.122331,2.201952,0.220195,3.9e-05,0.047833,0.0,1.0,0.0,0.0,0.0,100.0,76.55936,0.95456,1.0
